id,created_at,class ,text
6.35E+17,8/21/2015 10:59,,"Due to a multi-car accident, several lanes on the outer loop of the Beltway at Connecticut Ave. are blocked to traffic. Some traffic is get…"
6.35E+17,8/21/2015 9:57,,"Robbery Gun, 0350 hours, 900 b/o 3rd Street, NW LOF (3) B/M’s in a silver Jeep Cherokee, (2) armed w/ handguns CALL 911 W/ EVENT # I2015047…"
6.35E+17,8/21/2015 9:12,,"Robbery Gun, 0357 hours, 3900 b/o R Street, SE LOF B/M, 5'3"", w/ curly hair, wearing a gray hooded shirt armed w/ a handgun CALL 911 W/ EVE…"
6.35E+17,8/21/2015 8:38,,"Robbery at 0419 hrs in the 1800 b/o Alabama Ave., SE No lookout. CALL 911 W/ EVENT # I20150477470"
6.35E+17,8/21/2015 8:27,,"Robbery Gun, 0400 hours, 900 b/o 4th Street, NW LOF (2) B/M’s, Suspect (1) wearing a white t-shirt and blue jeans, armed w/ a handgun (2) w…"
6.35E+17,8/21/2015 7:42,,"Stabbing at 0304 hrs in the 700 b/o Brandywine Street, SE LOF: B/M, 20-24 yoa, 5'8""-5'9"", slim, med/comp, fade hair style, grey jacket, B/J…"
6.35E+17,8/21/2015 5:23,,"Robbery Hold Up Gun at 0007 hrs in the 6900 b/o Georgia Ave NW. LOF 4 B/M’s…S-1 B/M, 5'5"", 120, early 20’s, all black clothing, armed w/ a …"
6.35E+17,8/21/2015 4:53,,"Robbery Gun, 2326 hours, 1800 b/o A Street, SE LOF (3) B/M’s wearing dark clothing and masks, Suspect (1) is armed w/ a handgun CALL 911 W/…"
6.35E+17,8/21/2015 2:53,,"Robbery at 2209 hrs in the 3400 b/o 14th street NW. LOF S1,… black shirt blue jeans… S2.. dark blue jeans white t- shirt…S3 unk clothing CA…"
6.35E+17,8/21/2015 0:38,,"Missing person at 1600 hrs from the 2000 b/o E St NE LOF B/M, , 65 years of age,, 5'10, 150 LBS,, UNKNOWN CLOTHING,, GREY HAIR ,MUSTACHE ,,…"
6.34E+17,8/20/2015 18:56,,US CAPITOL Police report all associated street closures has reopened.
6.34E+17,8/20/2015 18:56,,US CAPITOL Police report police activity. Maryland Ave between 1st and 3rd St SW are closed. Please avoid the area.
6.34E+17,8/20/2015 16:54,,DDOT reports all road closures are now open.
6.34E+17,8/20/2015 16:07,,DDOT reports the road is closed on Martin Luther King Jr Avenue at Sumner Road SE due to a vehicle accident. King Avenue is closed in both …
6.34E+17,8/20/2015 15:19,,All northbound lanes on 395 are now open.
6.34E+17,8/20/2015 13:04,,MPD reports that all associated road closures are now open.
6.34E+17,8/20/2015 12:19,,"Due to DC Fire EMS Activity, the 3900 b/o 4th St. SE is blocked to traffic. Please avoid."
6.34E+17,8/20/2015 10:53,,MPD reports a disabled charter bus at Northbound 395 at Exit 3. Lanes 3 and 4 are closed to traffic. Reduce speed and expect delays.
6.34E+17,8/20/2015 10:08,,DC Fire and EMS reports the house fire at 904 Butternut Street NW is under control. The fire crews remain on scene to investigate. In both …
6.34E+17,8/20/2015 9:53,,DC Fire and EMS reports a house fire at 904 Butternut Street NW. No injuries and No relocations reported at this time. MPD reports street c…
6.34E+17,8/20/2015 9:38,,NWS has issued a Flash Flood Watch for the Washington Metropolitan Area in effect from 4:00 pm this afternoon until 12am tonight. Widesprea…
6.34E+17,8/20/2015 7:53,,"Robbery Gun, 2315 hours, 1100 b/o 5th Street, NW, LOF B/M, 6'1"", wearing dark clothing and a mask, armed w/ a handgun CALL 911 W/ EVENT # I…"
6.34E+17,8/20/2015 6:07,,"Robbery at 3300 block Southern Ave SE, at 2130 hours. LOF 6 B/M’s .. 5 WEARING ALL BLACK .. ONE SUSPECT WEARING WHITE T SHIRT WHITE BANDANN…"
6.34E+17,8/20/2015 6:07,,US Park Police reports Suitland Parkway at Naylor Road in both directions has been reopened.
6.34E+17,8/20/2015 6:07,,"Robbery, 0042 hours, 1600 b/o 14th Street, NW (1) suspect stopped CALL 911 W/ EVENT # I20150475272"
6.34E+17,8/20/2015 2:55,,shooting at 2214 hrs in the 1300 b/o Missouri Ave NW CALL 911 W/ EVENT #I20150475027
6.34E+17,8/20/2015 2:37,,"Robbery Hold Up Gun at 2206 hrs at Southern Ave and South Capitol St SE. LOF 1 B/M, 18-20 yoa, green shirt blue jeans, dark complexion, arm…"
6.34E+17,8/20/2015 0:03,,US Park Police reports Suitland Parkway at Naylor Road closed in both directions due to police activity. Use alternate route.
6.34E+17,8/19/2015 23:24,,NWS reports the temperature is 87° w/ a heat index of 93°. The Heat Emergency Plan has been deactivated.
6.34E+17,8/19/2015 19:32,,"NWS reports the temperature is 90° w/ a heat index of 95°. The Heat Emergency Plan has been activated. DDOT, DHS, FEMS, MPD, OUC, DPW, DPR,…"
6.34E+17,8/19/2015 16:34,,7D Shooting at 1142hrs in the 3400 Blk of 13th Place SE. No lookout CALL 911 W/ EVENT # I20150473858
6.34E+17,8/19/2015 16:34,,"6D Shooting in the 4800 blk of Alabama Ave SE, 1155 hrs . No lookout CALL 911 W/ EVENT # I20150473915"
6.34E+17,8/19/2015 15:52,,"Robbery Force &amp; Violence 5500 b/o 1st St. NW LOF B/M 28-30 yrs of age about 180 lbs, dark complexion, thick beard,scar on back of neck,tato…"
6.34E+17,8/19/2015 15:05,,DC Water reports Euclid St NW between University Pl and 14th St NW is closed due to sewer repairs. Estimated time of restoration is 6-8 hou…
6.34E+17,8/19/2015 15:05,,DC Water is repairing a water main resulting in a road closure on Hunt Place between Eastern Avenue &amp; 55th Street NE. The repairs are expec…
6.34E+17,8/19/2015 13:28,,"Robbery Force &amp; Violence 1600 b/o Webster St. NW LOF B/M 35yrs of age 5'7"" 5'8"" wearing black shirt w/ silver writing on shoulder. he is al…"
6.34E+17,8/19/2015 13:28,,"Robbery (Snatch) at 0824 hrs in the 4100 hundred b/o Wheeler Rd SE. LOF B/M, Early 20’s, Medium Complexion, wearing Bright Green Shirt and …"
6.34E+17,8/18/2015 23:26,,"Stabbing at 1855 hrs in the 2600 b/o Douglass Rd,SE LOF a B/F Short Dreads wearing a black shirt. CALL 911 W/ EVENT # I20150472648"
6.34E+17,8/18/2015 23:26,,"MPD is investigating a Robbery w/Armed on the 300 b/o 17th Street, NE. LOF 2 B/M , Suspect(1) red shirt, 5'5""-5'7"", and Suspect (2) B/M 17 …"
6.34E+17,8/18/2015 21:52,,MPD reports the 1300 b/o Savannah St SE has reopened.
6.34E+17,8/18/2015 21:08,,MPD reports the 4900 bock of East Capitol St NE eastbound lane has reopened.
6.34E+17,8/18/2015 20:52,,The 1300 b/o Savannah Street SE is closed due to police activity. Please avoid area.
6.34E+17,8/18/2015 20:52,,Shooting at 1550 hrs in the 1300 b/o Savannah Street SE. CALL 911 W/ EVENT # I20150472293
6.34E+17,8/18/2015 20:52,,NWS reports the temperature is 84° w/ a heat index of 95°. The Heat Emergency Plan has been deactivated.
6.34E+17,8/18/2015 18:53,,NWS reports the temperature is 89° w/ a heat index of 96°. The Heat Emergency Plan has been activated. Please take all necessary precaution…
6.34E+17,8/18/2015 17:53,,The 4900 b/o East Capitol St NE (between Sycamore Rd &amp; 50th St NE) is blocked in both directions due to police activity. Please avoid the a…
6.34E+17,8/18/2015 16:39,,"Shooting Investigation at 49th &amp; East Capitol St NE , 1211 hrs . 3 B/M’s, driving a Blu Minivan occupied 4x CALL 911 W/ EVENT # I20150471907"
6.34E+17,8/18/2015 13:55,,"Robbery (Gun) at 3900 block Minnesota Ave, NE, 0922hrs. Lookout B/M, 5'8"", early 30’s, beard, flower print on white shirt, white athletic s…"
6.34E+17,8/18/2015 12:55,,"Robbery (Snatch) at 0824 hrs in the intersection of Sherman Ave NW/Irving St NW. LOF for 3 B/M’s, (S-1) B/M 18-20 yrs old last seen wearing…"
6.33E+17,8/18/2015 4:24,,"Robbery Gun at 2115 hrs in the [3600] b/o [Ellicott street NW] LOF B/M 6'2"" 150lbs; wearing a dark hooded sweatshirt CALL 911 W/ EVENT # I2…"
6.33E+17,8/18/2015 4:04,,"Robbery at 2325 hrs at 18th and Columbia Rd NW. LOF 3 B/M’s, 1 wearing a hat. CALL 911 W/ EVENT # 20150471088"
6.33E+17,8/18/2015 4:04,,shooting at 2327 hrs in the Frederick Douglas Place &amp; Bruce Place SE. no lookout. CALL 911 W/ EVENT # I20150471095
6.33E+17,8/18/2015 4:04,,NWS reports the temperature is 80° w/ a heat index of 80°. The Heat Emergency Plan has been deactivated.
6.33E+17,8/18/2015 3:34,,Shooting at 2256 hrs in the 1300 b/o Florida Ave NE. No lookout. CALL 911 W/ EVENT # 20150471035
6.33E+17,8/18/2015 3:34,,The Eastbound lanes are closed at Military Rd NW and traffic is being diverted onto Beach Dr NW. Please avid area.
6.33E+17,8/18/2015 3:34,,"Robbery Gun, 2233 hours, 400 b/o Peabody Street, NE, LOF (2) B/M’s both armed w/ handguns, last seen in a BMW CALL 911 W/ EVENT # I20150470…"
6.33E+17,8/18/2015 3:34,,Robbery at 2246 hrs in the unit blk Chesapeake st. SW. LOF: 3-4 B/M CALL 911 W/ EVENT # I20150471020
6.33E+17,8/17/2015 23:14,,All roads associated w/ 101 Independence Avenue SE have been cleared.
6.33E+17,8/17/2015 22:38,,Due to MPD activity the road is closed on Independence Avenue between 1st &amp; 2nd Street SE. Please avoid.
6.33E+17,8/17/2015 18:08,,Shooting at 1329 hrs in the 1300 b/o Congress street SE No Lookout at this time CALL 911 W/ EVENT # I20150469973
6.33E+17,8/17/2015 17:46,,NWS reports the temperature is 91° w/ a heat index of 96°. The Heat Emergency Plan has been activated. Please take all necessary precaution…
6.33E+17,8/17/2015 16:58,,"Robbey (Snatch) at 1213 hrs in the 400 b/o 1st street SE. LOF (2) B/F’s 20-25yrs old, (S-1) wearing purple shirt, (S-2) wearing Burg shirt …"
6.33E+17,8/17/2015 11:41,,DDOT reports ROP is on scene southbound 295 at Pennsylvania Ave no lanes are blocked at this time. Involved vehicles are on the right side …
6.33E+17,8/17/2015 11:11,,"MPD reports vehicle crash southbound I295 prior to Pennsylvania Ave, SE. FEMS on site. DDOT Rop unit enroute to site 1 lane block."
6.33E+17,8/17/2015 10:11,,"Robbery Fear, at 0555 hrs in the 500 b/o Eastern Ave, NE LOF B/M, 5'7"", med complexion, wearing a white tank top, black jeans, short hair. …"
6.33E+17,8/17/2015 8:41,,[Robbery Gun] at [0332] hrs in the [2300] b/o [Bladensburg RD NE] LOF 3 B/M wearing ski masks armed w/ guns driving a black BMW 3 series CA…
6.33E+17,8/17/2015 8:08,,[Robbery Gun] at [0255] hrs in the [14th ST NW/ Tuckerman ST NW LOF 2 B/M s CALL 911 W/ EVENT # I20150469248
6.33E+17,8/17/2015 5:38,,Shooting in the 200 blk of 55th St. NE at 0107 hrs. No lookout at this time CALL 911 W/ EVENT #I20150469142
6.33E+17,8/17/2015 5:38,,"[Robbery F/V ] at [0022] hrs in the [3500 b/o [14th street ] LOF: S1 DARK COMPL B/M 5'9 160 LBS 40 YEARS OF AGE … DARK BLACK DREADS, IN MOH…"
6.33E+17,8/17/2015 3:31,,The tree has been removed and roadway reopened.
6.33E+17,8/17/2015 2:25,,"Robbery at 700 blk of 51st ST NE at 2150 LOF B/M, 5'8"", 160, tan shorts, white shirt, carrying a white bag CALL 911 W/ EVENT # I20150468833"
6.33E+17,8/16/2015 23:10,,DC Water reports a tree down in the roadway at 540 23 PL NE blocking the street. Tree division and MPD was notified and en route. avoid the…
6.33E+17,8/16/2015 22:40,,"Robbery Force and Violence @ 1802 in the 1400 b/o Irving Street, NW Look out for a B/M. CALL 911 W/ EVENT # I20150468447"
6.33E+17,8/16/2015 22:23,,MPD reports the 1400 b/o 16th St NW has cleared and all associated road closures have been reopened.
6.33E+17,8/16/2015 20:38,,"MPD reports due to police activity, the northbound and southbound lanes in the 1400 b/o 16th St NW are closed. Please avoid area."
6.33E+17,8/16/2015 15:35,,"Robbery Force and Violence/ 2300 b/o Goodhope Ct. SE LOF B/M 17-19 5'2""to 5'3"" wearing blk/White bandana w/ grey sweat pants and grey tank …"
6.33E+17,8/16/2015 7:05,,"Robbery 2900 blk of 13t hST. NW @ 0230 LOF 3 BLK MALES…1 IS APPROX 6'0""/250 LBS/DREADS/HANDGUN….OTHER 2 ARE SKINNY…5'8""/ARMED W/ KNIVES CAL…"
6.33E+17,8/16/2015 5:35,,"Shooting - 300 blk of 50th St. NE at 0049 hrs., No lookout at this time CALL 911 W/ EVENT # I20150467120"
6.33E+17,8/16/2015 4:53,,[Robbery Snatch] at [2258] hrs in the 1200 b/o [1st street LOF B/M 14YRS 5'0 120LBS DRK COMPLX JACKET AROUND WAIST /BLACK JEANS /FADE CALL …
6.33E+17,8/16/2015 3:20,,MPD reports the 4800 b/o North Capitol Street has reopened.
6.33E+17,8/16/2015 0:56,,MPD reports the 4800 b/o North Capitol Street closed in both directions due to police activity.
6.32E+17,8/15/2015 9:41,,MPD reports that the 900 b/o 44th Street N.E is closed to traffic due to a vehicle accident. Please use alternate routes.
6.32E+17,8/15/2015 9:11,,7D is working a shooting 0444 hrs in the 2400 b/o T Street SE. No Lookout. CALL 911 W/ EVENT # 20150465198
6.32E+17,8/15/2015 9:11,,"stabbing at 0440 hrs in the 1500 F Street, NE Suspect known. CALL 911 W/ EVENT # I20150465197"
6.32E+17,8/15/2015 8:26,,"Robbery Gun, 0400 hours, Vermont &amp; R Street, NW LOF a B/M riding on a bicycle wearing a baseball cap armed w/ a silver handgun CALL 911 W/ …"
6.32E+17,8/15/2015 5:43,,"Shooting at 0105 hrs in the 1500 b/o 1st Street, NW. No lookout. CALL 911 W/ EVENT # I20150464827"
6.32E+17,8/15/2015 5:08,,"Robbery 2344 hrs in the 1500 b/o Montana Ave., NE LOF: 4-5 B/Ms wearing white shirt CALL 911 W/ EVENT # I20150464645"
6.32E+17,8/15/2015 3:49,,"Robbery Gun, 2256 hours, 1300 b/o Taylor Street, NW LOF (3) B/M’s in a black Nissan, Suspect (1) wearing a yellow shirt, &amp; blue jeans, 5'8""…"
6.32E+17,8/15/2015 3:16,,"Robbery Gun, 2245 hours, 11th &amp; T Street, NW LOF (2) B/M’s (1) wearing a yellow shirt, 5'8"", w/ a thick beard, armed w/ a handgun last seen…"
6.32E+17,8/15/2015 2:13,,"Robbery Holdup Gun: 2150 hrs in the 1200 b/o MAryland Ave., NE LOF: B/M, 5'6""-5'8"", 140 lbs, short hair, beard, dk/comp, wht/shirt, khaki p…"
6.32E+17,8/15/2015 1:39,,3 D is working in a Robbery Gun at 2055 hours on 15th and Corcoran Street NW LOF 2 B/M (1) white shirt (2) dressed all black color armed w/…
6.32E+17,8/15/2015 0:30,,"Robbery Snatch at 1925 hrs in the 2300 b/o 16th St. SE. Lookout is for: B/M, 12-14 years of age, 4'9""-5'0"", dark complexion, short black ha…"
6.32E+17,8/14/2015 22:59,,"Robbery Force and Violence at 1820 hrs in the 1200 b/o Sumner Rd. SE. LOF B/M, wearing sky blue shirt, blue jeans. CALL 911 W/ EVENT # I201…"
6.32E+17,8/14/2015 22:15,,4D Robbery Hold Up Gun 1500 hrs at Gallatin Street &amp; Georgia Avenue NW. LOF 2 B/M CALL 911 W/ EVENT # I20150463863
6.32E+17,8/14/2015 19:13,,Robbery Hold Up Gun at 1424 hrs in the 200 b/o Madison Street NW LOF: 2 Juvenile B/Ms CALL 911 W/ EVENT # I20150463453
6.32E+17,8/14/2015 18:13,,"Robbery Gun at 3300 blk Ely Pl SE. lookout 2 B/M white tank top, blue pants and black Nike shoes CALL 911 W/ EVENT # I20150463374"
6.32E+17,8/14/2015 15:41,,DC Fire Department activity at 14th &amp; E Street NW. The 1300 b/o E Street NW is closed to traffic. Please avoid the area.
6.32E+17,8/14/2015 14:53,,Capitol Police reports C ST NE between 3rd St and 4th St NE has been reopened.
6.32E+17,8/14/2015 14:26,,Capitol Police reports C St NE between 3rd St and 4th St NE is closed. Please use alternate route.
6.32E+17,8/14/2015 13:37,,U.S. Supreme Court Police reports the unit and 100 b/o 2nd St NE will be closing at 10am until 1pm today for barricade maintenance.
6.32E+17,8/14/2015 12:51,,DDOT reports all lanes on Southbound 295 are open.
6.32E+17,8/14/2015 12:06,,DDOT reports that lane 1 is open at this time. Lane 2 and shoulder lane remains blocked.
6.32E+17,8/14/2015 12:06,,DDOT reports that Southbound 295 at Pennsylvania Ave. is blocked to traffic due to a vehicle fire. Northbound lanes remain open. Delays are…
6.32E+17,8/14/2015 10:23,,"Robbery Knife 0546hrs in the 100 b/o 19th St SE LOF B/M, 5'11""-6'2"", dreads, blk strip shirt and dark jeans. L/S on A St SE CALL 911 W/ EVE…"
6.32E+17,8/14/2015 9:38,,"Due to police activity, the 1500 b/o S St. SE is blocked to traffic. Please use alternate routes."
6.32E+17,8/14/2015 8:37,,"Shooting, 0407 hours, 1500 b/o S Street, SE LOF (2) B/M’s (S1) wearing a dark colored shirt; (S2) short, thin build CALL 911 W/ EVENT # I20…"
6.32E+17,8/14/2015 7:33,,"1400 Chapin Street NWRobbery F/V at 2256 hrs in the 1400 b/o Chaplin Street NW. LOF B/M white shirt, black shorts. CALL 911 W/ EVENT # 2015…"
6.32E+17,8/14/2015 7:33,,"Stabbing, 0249 hours, 2200 b/o Nicholson Street, SE LOF a B/M, 30 years of age, 5'10"", 210 lbs., w/ a bald head and bushy beard CALL 911 W/…"
6.32E+17,8/14/2015 7:02,,"Robbery F/V at 2256 hrs in the 1400 b/o Chaplin Street NW. LOF B/M white shirt, black shorts. CALL 911 W/ EVENT # 20150462248"
6.32E+17,8/14/2015 3:17,,"Stabbing, 2244 hours, 4400 b/o Falls, Terrace, SE known suspect CALL 911 W/ EVENT # I20150462255"
6.32E+17,8/14/2015 1:53,,"Shooting at 1400 b/o 18th Street SE, LOF a B/M, wearing a black shirt and gray pants. CALL 911 W/ EVENT # I20150462119"
6.32E+17,8/14/2015 1:53,,Stabbing in the 700 b/o 17th Street NW. Suspect in custody CALL 911 W/ EVENT # I20150461739
6.32E+17,8/14/2015 1:53,,"Missing person critical: 1800 blk L St,NE LOF B/M 5'2"" 160lbs 84 YOA clothing Lookout uknown. Driving a 95 Blk buick road master sedan. CAL…"
6.32E+17,8/13/2015 23:17,,"Robbery Snatch at 1811 hrs in the 1000 b/o 31st Street, NW. LOF 4 B/M’s, 15-19 years of age, all riding bicycles. CALL 911 W/ EVENT # I2015…"
6.32E+17,8/13/2015 22:48,,"Robbery in the 4500 Benning Rd SE. LOF a B/M, 5'10"", 21 yoa, 180lbs. med complex., white shirt. CALL 911 W/ EVENT # I20150461732"
6.32E+17,8/13/2015 21:52,,"Robbery Knife Investigation at 10th and K Street NE. LOF B/M , 40’s 5'8"" receding hairline, light complexion, whit t-shirt, blue jeans, sli…"
6.32E+17,8/13/2015 19:45,,DC Water reports repairs are complete and all roads closures are open.
6.32E+17,8/13/2015 18:01,,DDOT Reports that all related road closures are now open.
6.32E+17,8/13/2015 17:23,,"Robbery (Snatch) at 1257 hrs in the intersection of 4th Street and L Street, NW. LOF B/M, 5'8"", short dreadlocks, wearing printed orange sh…"
6.32E+17,8/13/2015 17:23,,MPD is on the scene of an accident at the intersection of 9th St. NW &amp; R St. NW. Street closures are as follows: R St. NW to French St. NW …
6.32E+17,8/13/2015 16:12,,"Robbery Gun: 1135 hrs in the 3500 b/o Center St., NW. LOF LIGHT COMPLEX. B/M AFRO DARK SHIRT JEANS BLACK TENNIS SHOES L/S running TOWARDS M…"
6.32E+17,8/13/2015 15:21,,"Robbery Gun 5th St. NW &amp; Peabody St. NW LOF B/M tall Black hoody, dark jeans , armed w/ a silver handgun w/ a copper handle. L/S going sout…"
6.32E+17,8/13/2015 15:21,,DC Water reports that Cathedral Avenue between Woodley Rd. and 32nd St. NW will be closed due to water repairs. Duration 6 to 8 hours. Plea…
6.32E+17,8/13/2015 11:09,,DDOT reports that the accident has been cleared and that NB 295 has reopened to traffic. Delays remain at this time.
6.32E+17,8/13/2015 11:09,,MPD reports that units have cleared the scene in the 3800 b/o Halley Terrace SE. The 3800 block has reopened to traffic.
